# diffReps version: 1.55.4
## Parameter Settings ##
# Treatment files: output/filtered/DKO_CTCF_rep1.04_rm.bam.bed	output/filtered/DKO_CTCF_rep2.04_rm.bam.bed
# Control files: output/filtered/HCT116_CTCF_rep1.04_rm.bam.bed	output/filtered/HCT116_CTCF_rep2.04_rm.bam.bed	output/filtered/HCT116_CTCF_rep3.04_rm.bam.bed
# Treatment background: None Specified
# Control background: None Specified
# Output file: output/diffreps/report_win200_p0.0001.txt
# Statistical Test: Negative Binomial
# Use robust estimation: yes
# Number of deviation cutoff: 2
# Alpha in right-trimmed mean: 0.05
# P-value cutoff: 0.0001
# Window size: 200
# Step size: 20
# Gap size: 0
# Fragment size: 115
# Number of processors used: 20
# Full command used: /cm/shared/apps/perl5/bin/diffReps.pl --control output/filtered/HCT116_CTCF_rep1.04_rm.bam.bed output/filtered/HCT116_CTCF_rep2.04_rm.bam.bed output/filtered/HCT116_CTCF_rep3.04_rm.bam.bed --treatment output/filtered/DKO_CTCF_rep1.04_rm.bam.bed output/filtered/DKO_CTCF_rep2.04_rm.bam.bed --report output/diffreps/report_win200_p0.0001.txt --gname hg19 --meth nb --frag 115 --nproc 20 --window 200 --pval 0.0001 --noanno --nohs
# Split BED files done in 51 seconds.
# Estimate mean and deviation for read counts done in 232 seconds
## Important values estimated from data ##
# Read count statistics based on bin size: 200
# Treatment count mean: 0.43	0.34
# Control count mean: 0.55	0.61	0.39
# Treatment count deviation: 0.64	0.51
# Control count deviation: 0.82	0.90	0.57
# Treatment normalization constant: 0.85	0.73
# Control normalization constant: 1.10	1.70	0.92
## FDR control information ##
# Genome coverage for windows that passed cutoff: 179675820
# N used in BH adjustment: 898379
# Detecting differential sites done in 368 seconds
Chrom	Start	End	Length	Treatment.cnt	Control.cnt	Treatment.avg	Control.avg	Treatment.enr	Control.enr	Event	log2FC	pval	padj	winSta	winEnd	winFC	winP	winQ
chr12	107114541	107114740	200	5.87;6.88	0.91;0.59;0.00	6.38	0.50	NA	NA	Up	3.68	6.52973999619158e-05	0.00553168596158744	107114541	107114740	3.68	6.52973999619158e-05	0.0050362827204227
chr12	107243601	107244020	420	15.27;22.03	2.73;0.59;3.27	18.65	2.20	NA	NA	Up	3.09	5.89111262877147e-08	1.90856540653555e-05	107243781	107243980	3.51	8.69311884788875e-09	3.21917370875822e-06
chr12	107301221	107301600	380	15.27;22.03	3.64;3.52;6.54	18.65	4.57	NA	NA	Up	2.03	1.49156109411656e-06	0.000258086896026838	107301301	107301500	2.09	1.69161469993648e-06	0.000247147686211455
chr12	107391801	107392000	200	3.52;6.88	0.00;0.00;0.00	5.20	0.00	NA	NA	Up	inf	5.23824962373759e-05	0.00473624542947238	107391801	107392000	inf	5.23824962373759e-05	0.00428942982291838
chr12	108154781	108155120	340	37.59;38.54	2.73;2.35;26.16	38.06	10.41	NA	NA	Up	1.87	0.000102823167625098	0.00778281022056345	108154781	108154980	2.15	1.66643859832182e-06	0.000243973227457818
chr12	108169021	108169320	300	7.05;5.51	0.91;0.00;0.00	6.28	0.30	NA	NA	Up	4.37	3.63324224260553e-05	0.0036346546048054	108169041	108169240	inf	1.79689087693549e-05	0.00178650844303943
chr12	108266981	108267340	360	12.92;16.52	1.82;2.35;5.45	14.72	3.21	NA	NA	Up	2.20	4.12936089098504e-06	0.000618700985303911	108267041	108267240	2.68	4.71881993481513e-07	8.18092203516217e-05
chr12	108634221	108634600	380	22.32;11.01	1.82;0.59;6.54	16.66	2.98	NA	NA	Up	2.48	1.72989682761093e-07	4.16649593054231e-05	108634261	108634460	3.23	4.6105762045857e-08	1.09404248285776e-05
chr12	108910621	108911120	500	30.54;33.04	3.64;2.35;5.45	31.79	3.81	NA	NA	Up	3.06	4.93140123286933e-09	5.31346665978693e-06	108910741	108910940	3.72	2.68883154934253e-09	2.83803612550697e-06
chr12	109083821	109084020	200	7.05;11.01	0.91;0.59;3.27	9.03	1.59	NA	NA	Up	2.51	2.88399168767594e-05	0.00301024464782459	109083821	109084020	2.51	2.88399168767594e-05	0.00268516692753925
chr12	109220421	109220620	200	5.87;4.13	0.00;0.00;0.00	5.00	0.00	NA	NA	Up	inf	5.07411288493241e-05	0.00465021738687474	109220421	109220620	inf	5.07411288493241e-05	0.00420768700789487
chr12	110018161	110018360	200	7.05;5.51	0.91;1.17;0.00	6.28	0.69	NA	NA	Up	3.18	8.44686224478636e-05	0.00660323632746257	110018161	110018360	3.18	8.44686224478636e-05	0.00617401522221992
chr12	110020541	110020780	240	2.35;1.38	14.56;11.74;13.08	1.86	13.13	NA	NA	Down	-2.82	3.54575586276461e-05	0.00358477673445263	110020541	110020740	-2.82	3.54575586276461e-05	0.00322869714801805
chr12	110030161	110030360	200	7.05;2.75	0.00;0.00;0.00	4.90	0.00	NA	NA	Up	inf	5.40321669319253e-05	0.00480845607688322	110030161	110030360	inf	5.40321669319253e-05	0.00436601583883218
chr12	110210121	110210380	260	3.52;4.13	19.12;18.78;14.17	3.83	17.35	NA	NA	Down	-2.18	1.71562206457894e-05	0.00197549196969285	110210141	110210340	-2.95	7.74656343100877e-06	0.000907357586337899
chr12	110252221	110252520	300	9.40;6.88	0.91;0.00;0.00	8.14	0.30	NA	NA	Up	4.75	1.22990982463819e-06	0.000221690341234266	110252241	110252440	inf	4.17025710499399e-07	7.3968358925028e-05
chr12	110318181	110318540	360	77.52;70.20	10.92;12.32;54.50	73.86	25.92	NA	NA	Up	1.51	9.01280503426365e-06	0.00118837229971093	110318301	110318500	1.65	3.88332084408366e-06	0.000516766982163684
chr12	110337861	110338060	200	14.09;17.90	2.73;6.46;4.36	15.99	4.52	NA	NA	Up	1.82	7.44555834859797e-05	0.00611204652559262	110337861	110338060	1.82	7.44555834859797e-05	0.00564692258349236
chr12	110429461	110429740	280	7.05;6.88	0.91;1.17;1.09	6.97	1.06	NA	NA	Up	2.72	0.000218071721125973	0.0159682620540309	110429541	110429740	3.49	6.5296652982666e-05	0.0050362827204227
chr12	110922441	110922680	240	8.22;2.75	0.00;0.00;0.00	5.49	0.00	NA	NA	Up	inf	1.62696301110744e-05	0.001884271500523	110922441	110922640	inf	5.40321669319253e-05	0.00436601583883218
chr12	111137521	111137940	420	51.68;45.43	12.74;12.32;16.35	48.55	13.81	NA	NA	Up	1.81	1.0282099161573e-08	6.02951825239871e-06	111137661	111137860	2.23	4.88897490066468e-09	2.83803612550697e-06
chr12	111142581	111142880	300	19.97;17.90	50.07;59.27;43.60	18.93	50.98	NA	NA	Down	-1.43	1.99093765669758e-05	0.00222133206791644	111142641	111142840	-1.64	6.51772862265685e-08	1.46898909239685e-05
chr12	113531201	113531480	280	10.57;9.64	0.91;1.76;2.18	10.10	1.62	NA	NA	Up	2.64	1.22411390356633e-05	0.00151242297733481	113531241	113531440	3.07	2.71137514552235e-06	0.000377126760485139
chr12	113591001	113591360	360	49.33;52.31	17.30;22.30;30.52	50.82	23.37	NA	NA	Up	1.12	6.76484497131156e-05	0.00568671718955919	113591121	113591320	1.35	2.51096511343414e-05	0.00239519890384567
chr12	114283941	114284160	220	4.70;5.51	0.00;0.00;0.00	5.10	0.00	NA	NA	Up	inf	5.07422726565143e-05	0.00465021738687474	114283941	114284140	inf	5.07422726565143e-05	0.00420768700789487
chr12	114604301	114604540	240	11.75;6.88	39.14;35.80;26.16	9.31	33.70	NA	NA	Down	-1.86	4.13622216314711e-05	0.00402981794892739	114604341	114604540	-2.01	7.02703156446103e-05	0.00536677513376599
chr12	114840821	114841200	380	8.22;13.77	2.73;0.00;1.09	10.99	1.27	NA	NA	Up	3.11	1.44869391554683e-06	0.000253140758758473	114840861	114841060	3.85	1.24507793430798e-06	0.000190944327337943
chr12	115074961	115075340	380	5.87;6.88	34.59;28.17;27.25	6.38	30.00	NA	NA	Down	-2.23	7.82499053742515e-08	2.29507253477684e-05	115075121	115075320	-4.51	3.32288374567427e-08	8.39957506065026e-06
chr12	115296241	115296620	380	7.05;5.51	31.86;34.62;30.52	6.28	32.33	NA	NA	Down	-2.36	4.41200764420675e-09	5.31346665978693e-06	115296281	115296480	-2.91	1.10851513498977e-09	2.83803612550697e-06
chr12	115373461	115373780	320	1.17;5.51	18.21;25.82;31.61	3.34	25.21	NA	NA	Down	-2.92	2.96088289953214e-06	0.000464222516299962	115373521	115373720	-3.98	8.76247191973841e-07	0.000140121409056295
chr12	115895181	115895460	280	1.17;4.13	21.85;31.69;14.17	2.65	22.57	NA	NA	Down	-3.09	1.18572144934227e-05	0.00148565069255813	115895201	115895400	-3.29	1.17176657043614e-05	0.00127011036420302
chr12	115908821	115909020	200	0.00;0.00	6.37;8.22;8.72	0.00	7.77	NA	NA	Down	-inf	5.51165338518534e-05	0.00486888169758427	115908821	115909020	-inf	5.51165338518534e-05	0.00441954634938251
chr12	116304761	116305120	360	1.17;0.00	22.76;15.85;14.17	0.59	17.59	NA	NA	Down	-4.90	2.00428264849066e-06	0.000333816359189542	116304861	116305060	-4.57	3.12619167189485e-07	5.73632546569694e-05
chr12	117591041	117591260	220	7.05;5.51	0.00;0.00;1.09	6.28	0.36	NA	NA	Up	4.11	3.63333902793334e-05	0.0036346546048054	117591041	117591240	4.11	3.63333902793334e-05	0.00326395690488524
chr12	117655481	117655720	240	9.40;2.75	0.00;0.59;0.00	6.07	0.20	NA	NA	Up	4.96	4.18422357109581e-05	0.00406670842521289	117655501	117655700	inf	5.00328637990044e-06	0.000617649076239113
chr12	118345041	118345260	220	10.57;6.88	0.00;1.17;1.09	8.73	0.75	NA	NA	Up	3.53	1.03682642782055e-05	0.00132092004830196	118345061	118345260	3.32	2.62729474710879e-05	0.00247472582446017
chr12	118667801	118668000	200	3.52;6.88	0.00;0.00;0.00	5.20	0.00	NA	NA	Up	inf	5.23824962373759e-05	0.00473624542947238	118667801	118668000	inf	5.23824962373759e-05	0.00428942982291838
chr12	118831641	118831960	320	19.97;16.52	6.37;5.87;4.36	18.24	5.53	NA	NA	Up	1.72	1.40563143326261e-05	0.00169184051632238	118831661	118831860	1.94	5.90350461975479e-06	0.000714191297709492
chr12	119458741	119458940	200	14.09;22.03	40.96;46.36;35.97	18.06	41.10	NA	NA	Down	-1.19	6.09947314916523e-05	0.00529484837981825	119458741	119458940	-1.19	6.09947314916523e-05	0.00482107917321301
chr12	119594121	119594580	460	62.25;81.22	20.03;13.50;17.44	71.73	16.99	NA	NA	Up	2.08	9.41049398353895e-07	0.000174890156690892	119594301	119594500	2.13	3.98064169758438e-08	9.78955627603109e-06
chr12	120307501	120307700	200	4.70;15.14	0.91;1.76;2.18	9.92	1.62	NA	NA	Up	2.62	3.7858832034875e-05	0.00373589407564356	120307501	120307700	2.62	3.7858832034875e-05	0.00335684757843062
chr12	120568981	120569320	340	8.22;11.01	0.00;1.76;0.00	9.62	0.59	NA	NA	Up	4.03	1.46181073856856e-06	0.00025464124680551	120569081	120569280	inf	1.3543164646514e-06	0.00020428593053306
chr12	120592961	120593160	200	4.70;5.51	0.00;0.00;0.00	5.10	0.00	NA	NA	Up	inf	5.07422726565143e-05	0.00465021738687474	120592961	120593160	inf	5.07422726565143e-05	0.00420768700789487
chr12	120704761	120704960	200	12.92;8.26	2.73;0.59;5.45	10.59	2.92	NA	NA	Up	1.86	7.22202343073506e-05	0.00595731722310195	120704761	120704960	1.86	7.22202343073506e-05	0.00549142123375399
chr12	120906861	120907280	420	41.11;39.92	0.91;2.93;13.08	40.51	5.64	NA	NA	Up	2.84	3.34240616169326e-10	5.31346665978693e-06	120907021	120907220	2.92	3.14739226990704e-10	2.83803612550697e-06
chr12	121022481	121022700	220	14.09;19.27	3.64;4.69;5.45	16.68	4.60	NA	NA	Up	1.86	1.33012757046988e-05	0.00161502726940284	121022481	121022680	1.86	1.33012757046988e-05	0.00140269829396779
chr12	121078761	121079040	280	5.87;9.64	0.00;0.00;1.09	7.75	0.36	NA	NA	Up	4.42	4.85768541650273e-06	0.000701312717602324	121078761	121078960	inf	5.72187966306377e-06	0.000694088108266752
chr12	121175721	121176200	480	46.98;37.17	2.73;0.59;4.36	42.07	2.56	NA	NA	Up	4.04	1.18929815708797e-07	3.1286690748654e-05	121175881	121176080	4.34	1.56289475222991e-09	2.83803612550697e-06
chr12	121341881	121342120	240	17.62;19.27	0.91;0.00;7.63	18.44	2.85	NA	NA	Up	2.70	1.12615384713208e-06	0.00020563271687656	121341901	121342100	3.56	2.35576326783665e-08	6.46311040606542e-06
chr12	121437701	121438100	400	16.44;13.77	0.91;1.17;3.27	15.10	1.78	NA	NA	Up	3.08	7.50242835311792e-09	5.47136866328926e-06	121437821	121438020	4.19	7.84795408447986e-09	3.07789080582817e-06
chr12	121622281	121622680	400	14.09;16.52	2.73;0.00;2.18	15.31	1.64	NA	NA	Up	3.23	1.21638024093847e-08	6.58651949086261e-06	121622361	121622560	4.33	1.00980252384418e-08	3.47787939979313e-06
chr12	121647641	121648120	480	43.46;44.05	4.55;10.56;21.80	43.75	12.30	NA	NA	Up	1.83	2.24594264492065e-06	0.000368262038218866	121647741	121647940	1.99	6.47363559629823e-07	0.000107229166890424
chr12	121671101	121671480	380	23.49;27.53	9.10;6.46;3.27	25.51	6.28	NA	NA	Up	2.02	6.06187013233134e-08	1.93103984236366e-05	121671121	121671320	2.33	1.69378078471189e-08	5.06141765917001e-06
chr12	121714581	121714900	320	12.92;11.01	2.73;1.76;3.27	11.97	2.59	NA	NA	Up	2.21	1.77639520927076e-05	0.00203101101803759	121714601	121714800	2.32	1.28044723081581e-05	0.00136060863795767
chr12	121734861	121735060	200	15.27;20.65	4.55;6.46;6.54	17.96	5.85	NA	NA	Up	1.62	6.53097869251675e-05	0.00553168596158744	121734861	121735060	1.62	6.53097869251675e-05	0.0050362827204227
chr12	121879321	121879760	440	50.51;41.30	12.74;18.19;14.17	45.90	15.04	NA	NA	Up	1.61	1.17627754846146e-08	6.470886607691e-06	121879501	121879700	1.70	2.66604802364108e-08	7.09455437627562e-06
chr12	121891421	121891900	480	29.36;26.15	0.00;0.59;1.09	27.76	0.56	NA	NA	Up	5.63	2.71854384028089e-09	5.31346665978693e-06	121891561	121891760	6.01	3.88942318379293e-09	2.83803612550697e-06
chr12	122016781	122017140	360	10.57;5.51	0.00;1.17;0.00	8.04	0.39	NA	NA	Up	4.36	7.2432359103533e-06	0.000986383361210745	122016781	122016980	4.13	1.03660282977902e-05	0.00113456017782332
chr12	122060981	122061400	420	15.27;13.77	0.00;0.59;2.18	14.52	0.92	NA	NA	Up	3.98	6.4279189579546e-09	5.34946367652056e-06	122061061	122061260	inf	4.4598865444623e-09	2.83803612550697e-06
chr12	122256661	122257080	420	22.32;16.52	0.00;0.59;2.18	19.42	0.92	NA	NA	Up	4.40	1.88566581734783e-08	8.65209746973048e-06	122256721	122256920	4.35	3.80034304001743e-09	2.83803612550697e-06
chr12	122260881	122261340	460	42.28;28.91	4.55;2.35;10.90	35.60	5.93	NA	NA	Up	2.58	1.98136978339542e-07	4.66987078621461e-05	122260901	122261100	2.65	2.34727351337707e-08	6.44874994395772e-06
chr12	122265241	122265740	500	68.12;61.95	3.64;4.11;5.45	65.03	4.40	NA	NA	Up	3.89	1.95427628459885e-08	8.81823596180357e-06	122265481	122265680	5.28	1.83789959150756e-09	2.83803612550697e-06
chr12	122467221	122467460	240	10.57;6.88	3.64;0.59;1.09	8.73	1.77	NA	NA	Up	2.30	3.83753360420442e-05	0.00378146276386044	122467241	122467440	2.78	1.5700401470907e-05	0.00159800158900048
chr12	122611641	122612140	500	31.71;20.65	3.64;0.59;2.18	26.18	2.14	NA	NA	Up	3.62	1.18265576720948e-07	3.11575690759497e-05	122611681	122611880	4.30	1.80575659615831e-08	5.29283460065289e-06
chr12	122617721	122618560	840	64.60;46.80	2.73;3.52;2.18	55.70	2.81	NA	NA	Up	4.31	1.13443116857308e-06	0.000207017903471769	122617901	122618100	4.84	9.00011789263592e-10	2.83803612550697e-06
chr12	122621781	122622120	340	36.41;41.30	15.47;15.26;15.26	38.85	15.33	NA	NA	Up	1.34	3.78144021836402e-06	0.000575205973913588	122621881	122622080	1.56	7.20743854640834e-08	1.5991711014404e-05
chr12	123102281	123102480	200	2.35;15.14	0.91;1.17;3.27	8.75	1.78	NA	NA	Up	2.29	6.23283488736861e-05	0.00538735895735917	123102281	123102480	2.29	6.23283488736861e-05	0.00490897583816169
chr12	123215781	123216140	360	15.27;5.51	1.82;1.17;0.00	10.39	1.00	NA	NA	Up	3.38	2.03765881168772e-06	0.000338308979039957	123215801	123216000	4.09	1.08513307156865e-06	0.00017025161783143
chr12	123237061	123237460	400	68.12;66.08	20.03;21.13;34.88	67.10	25.34	NA	NA	Up	1.40	6.30942528162989e-08	1.97913937677562e-05	123237221	123237420	1.64	1.55927583021972e-08	4.77443988097124e-06
chr12	123352161	123352540	380	64.60;57.82	22.76;27.58;25.07	61.21	25.14	NA	NA	Up	1.28	7.03786249059031e-08	2.12027762120524e-05	123352201	123352400	1.35	8.44395149137671e-08	1.84123026623095e-05
chr12	123432141	123432380	240	16.44;15.14	2.73;4.11;4.36	15.79	3.73	NA	NA	Up	2.08	4.42113529990413e-06	0.000658182600195686	123432161	123432360	1.96	6.94381859438842e-05	0.00531650683803517
chr12	123466781	123467100	320	5.87;8.26	0.91;0.00;2.18	7.07	1.03	NA	NA	Up	2.78	0.000143618254589012	0.0106411236238698	123466861	123467060	inf	1.57117965086464e-05	0.00159800158900048
chr12	123473821	123474020	200	16.44;13.77	3.64;4.69;4.36	15.10	4.23	NA	NA	Up	1.84	3.03953180926684e-05	0.00314699959349699	123473821	123474020	1.84	3.03953180926684e-05	0.00281288258658499
chr12	123560061	123560460	400	18.79;15.14	4.55;0.59;2.18	16.97	2.44	NA	NA	Up	2.80	1.19201687884696e-08	6.51388644526553e-06	123560161	123560360	4.06	4.86284513713053e-09	2.83803612550697e-06
chr12	123635341	123635680	340	34.06;23.40	2.73;4.11;15.26	28.73	7.37	NA	NA	Up	1.96	8.80305875277758e-05	0.00681954910232026	123635441	123635640	1.93	3.57978323458927e-05	0.00325275825074044
chr12	123754021	123754480	460	21.14;13.77	0.00;0.59;3.27	17.45	1.29	NA	NA	Up	3.76	4.53899476706948e-08	1.59100178690796e-05	123754141	123754340	5.31	5.42612699289128e-09	2.83803612550697e-06
chr12	123755581	123755960	380	76.34;82.59	20.03;17.02;52.32	79.47	29.79	NA	NA	Up	1.42	1.53800598830631e-05	0.0018194789067272	123755721	123755920	1.46	8.04996006994338e-06	0.000939697905103386
chr12	123756281	123756520	240	10.57;4.13	0.00;0.59;1.09	7.35	0.56	NA	NA	Up	3.72	3.43357739723332e-05	0.00348194359244731	123756301	123756500	5.11	1.78548860324828e-05	0.00178425524571477
chr12	123868741	123868960	220	10.57;12.39	2.73;1.17;3.27	11.48	2.39	NA	NA	Up	2.26	9.17603621126379e-06	0.0012041423072508	123868761	123868960	2.26	9.17603621126379e-06	0.00105106847084533
chr12	123873201	123873540	340	11.75;16.52	2.73;0.59;6.54	14.13	3.29	NA	NA	Up	2.10	1.83150968112007e-05	0.00207280150644365	123873301	123873500	2.47	1.99025008197428e-07	3.86427248410194e-05
chr12	124141801	124142140	340	12.92;4.13	1.82;1.17;0.00	8.52	1.00	NA	NA	Up	3.09	2.5640247750431e-05	0.00275159246453264	124141841	124142040	4.69	1.42115153255098e-06	0.000212824252819073
chr12	124246361	124246800	440	25.84;24.78	0.00;1.76;1.09	25.31	0.95	NA	NA	Up	4.74	3.69326278900211e-09	5.31346665978693e-06	124246461	124246660	6.91	4.141852631462e-09	2.83803612550697e-06
chr12	124343561	124343920	360	17.62;11.01	0.91;4.11;1.09	14.32	2.04	NA	NA	Up	2.81	1.33765158748313e-06	0.000237399860828033	124343681	124343880	2.99	2.63231131499093e-06	0.000370282663347196
chr12	124412801	124413180	380	16.44;16.52	5.46;2.93;2.18	16.48	3.53	NA	NA	Up	2.22	1.70300263409056e-06	0.000288396192914541	124412961	124413160	2.60	3.73673600847382e-07	6.77498518376731e-05
chr12	124518821	124519300	480	31.71;31.66	5.46;2.35;2.18	31.69	3.33	NA	NA	Up	3.25	3.5487560467129e-09	5.31346665978693e-06	124518961	124519160	3.73	3.7725203126379e-09	2.83803612550697e-06
chr12	124810061	124810400	340	7.05;15.14	0.91;3.52;1.09	11.09	1.84	NA	NA	Up	2.59	5.86048507428235e-05	0.00511954173526712	124810201	124810400	2.89	5.5973521831473e-05	0.0044761827104715
chr12	124810901	124811100	200	4.70;8.26	0.00;1.17;0.00	6.48	0.39	NA	NA	Up	4.05	8.70536301821874e-05	0.00676894211293113	124810901	124811100	4.05	8.70536301821874e-05	0.00634255637951017
chr12	124820761	124821020	260	3.52;8.26	0.91;0.00;0.00	5.89	0.30	NA	NA	Up	4.28	9.71937436027188e-05	0.00740286716270173	124820761	124820960	inf	5.23824962373759e-05	0.00428942982291838
chr12	124822981	124823320	340	11.75;9.64	1.82;0.59;4.36	10.69	2.26	NA	NA	Up	2.24	2.62309787334867e-05	0.00278878259644129	124823081	124823280	2.50	2.63777205006155e-06	0.000370282663347196
chr12	124836021	124836320	300	8.22;9.64	1.82;0.59;1.09	8.93	1.17	NA	NA	Up	2.94	1.43600189194547e-05	0.00171473044984647	124836041	124836240	3.26	4.48708498034096e-06	0.000574677018229831
chr12	124853901	124854280	380	11.75;13.77	0.91;1.17;1.09	12.76	1.06	NA	NA	Up	3.59	6.15195542081296e-08	1.94719849224114e-05	124853981	124854180	4.87	8.40917214545464e-09	3.16336884626135e-06
chr12	124856621	124857000	380	12.92;16.52	1.82;1.17;3.27	14.72	2.09	NA	NA	Up	2.82	2.86476722796897e-08	1.15049026262652e-05	124856701	124856900	3.00	3.02885241160151e-07	5.58766017468359e-05
chr12	124864441	124864820	380	14.09;15.14	0.91;3.52;1.09	14.62	1.84	NA	NA	Up	2.99	2.46606716684906e-07	5.58895801030951e-05	124864481	124864680	3.51	3.17601723691048e-08	8.10817615594884e-06
chr12	124865021	124865400	380	17.62;9.64	2.73;2.35;1.09	13.63	2.06	NA	NA	Up	2.73	6.85122964027459e-07	0.000133601059973958	124865041	124865240	4.05	3.22381898215556e-06	0.000435905736277706
chr12	124879821	124880220	400	15.27;15.14	1.82;1.76;2.18	15.21	1.92	NA	NA	Up	2.99	4.05304101891985e-08	1.47662958152797e-05	124879961	124880160	3.91	8.33094085174898e-09	3.14600349367524e-06
chr12	124905281	124905700	420	21.14;17.90	0.00;0.59;2.18	19.52	0.92	NA	NA	Up	4.40	6.8148948482935e-09	5.35639406729227e-06	124905381	124905580	4.55	6.45469102075646e-09	2.91137541848011e-06
chr12	124929541	124929960	420	22.32;19.27	1.82;0.59;4.36	20.79	2.26	NA	NA	Up	3.20	5.61225390972495e-09	5.31346665978693e-06	124929721	124929920	4.35	4.68345982163432e-09	2.83803612550697e-06
chr12	124950661	124951120	460	14.09;17.90	1.82;1.17;1.09	15.99	1.36	NA	NA	Up	3.55	6.31847999612623e-09	5.34946367652056e-06	124950801	124951000	3.67	1.07596303283579e-07	2.26587574654474e-05
chr12	124977421	124977760	340	7.05;12.39	0.00;1.76;1.09	9.72	0.95	NA	NA	Up	3.35	5.02072139398474e-06	0.000718348569072562	124977461	124977660	3.50	5.55255658226087e-06	0.000678772653397052
chr12	124994841	124995140	300	24.67;27.53	5.46;12.91;2.18	26.10	6.85	NA	NA	Up	1.93	8.80519949823234e-05	0.00682049173997454	124994841	124995040	1.94	5.50850500994448e-05	0.00441954634938251
chr12	125038581	125038920	340	8.22;6.88	0.00;0.00;0.00	7.55	0.00	NA	NA	Up	inf	4.17025710499399e-07	8.79659875024041e-05	125038641	125038840	inf	6.51865583096766e-06	0.000775761492484951
chr12	125235481	125235680	200	21.14;28.91	9.10;9.98;10.90	25.02	9.99	NA	NA	Up	1.32	8.33785159741081e-05	0.00660323632746257	125235481	125235680	1.32	8.33785159741081e-05	0.00617401522221992
chr12	125341041	125341520	480	49.33;39.92	4.55;2.35;3.27	44.63	3.39	NA	NA	Up	3.72	2.87549506776828e-08	1.15325195691366e-05	125341181	125341380	4.14	1.49382057759405e-09	2.83803612550697e-06
chr12	125607241	125607640	400	17.62;23.40	2.73;2.35;4.36	20.51	3.15	NA	NA	Up	2.70	1.47304249643225e-08	7.37653536734843e-06	125607281	125607480	2.94	1.7646444661246e-08	5.20288654687414e-06
chr12	125670621	125670820	200	50.51;50.93	15.47;15.26;30.52	50.72	20.42	NA	NA	Up	1.31	6.58623131278369e-05	0.00556678135341735	125670621	125670820	1.31	6.58623131278369e-05	0.00506890422389043
chr12	125670861	125671060	200	11.75;13.77	2.73;3.52;2.18	12.76	2.81	NA	NA	Up	2.18	5.62659645855522e-05	0.00494650725239796	125670861	125671060	2.18	5.62659645855522e-05	0.00449462691333593
chr12	125714721	125715100	380	8.22;17.90	0.91;1.17;1.09	13.06	1.06	NA	NA	Up	3.63	1.25069078174186e-07	3.25962963101384e-05	125714781	125714980	4.11	4.01295254342605e-08	9.85357972645437e-06
chr12	126168261	126168760	500	37.59;52.31	2.73;3.52;0.00	44.95	2.08	NA	NA	Up	4.43	9.060653402318e-07	0.000169017872568958	126168321	126168520	4.40	3.55474343401562e-09	2.83803612550697e-06
chr12	127618561	127618760	200	5.87;11.01	0.91;0.59;2.18	8.44	1.23	NA	NA	Up	2.78	8.29556625658894e-05	0.00660323632746257	127618561	127618760	2.78	8.29556625658894e-05	0.00617401522221992
chr12	128174841	128175060	220	5.87;9.64	2.73;0.59;0.00	7.75	1.11	NA	NA	Up	2.81	5.55110427482801e-05	0.00489641188739883	128174841	128175040	2.81	5.55110427482801e-05	0.00444552995838448
chr12	130023201	130023580	380	10.57;12.39	0.91;0.00;1.09	11.48	0.67	NA	NA	Up	4.11	1.19895176407188e-08	6.53444510747699e-06	130023301	130023500	5.07	4.83841426212574e-08	1.13729193259923e-05
chr12	130396001	130396340	340	25.84;31.66	9.10;9.39;19.62	28.75	12.70	NA	NA	Up	1.18	0.00125538620636127	0.0901528860659179	130396001	130396200	1.93	6.24470795751039e-06	0.00074941417180874
chr12	130498541	130498880	340	42.28;37.17	15.47;15.26;20.71	39.73	17.15	NA	NA	Up	1.21	6.68429740745452e-06	0.000920593656386875	130498661	130498860	1.47	1.71680947912379e-06	0.000250258897135445
chr12	130498961	130499160	200	9.40;8.26	1.82;0.59;1.09	8.83	1.17	NA	NA	Up	2.92	1.43580906120523e-05	0.00171473044984647	130498961	130499160	2.92	1.43580906120523e-05	0.00149372796784491
chr12	130526821	130527100	280	23.49;19.27	8.19;10.56;5.45	21.38	8.07	NA	NA	Up	1.41	0.000130977239997067	0.00981214158533397	130526821	130527020	1.72	1.31830905018646e-05	0.00139416264414063
chr12	130534241	130534620	380	8.22;13.77	0.91;1.76;0.00	10.99	0.89	NA	NA	Up	3.63	1.75072360883927e-06	0.000295253111504676	130534301	130534500	3.81	2.65743680735969e-06	0.000372214752347831
chr12	130770601	130770980	380	29.36;26.15	4.55;2.93;10.90	27.76	6.13	NA	NA	Up	2.18	1.05381703063109e-08	6.09924678200227e-06	130770721	130770920	2.81	5.83464867745016e-09	2.83847615269238e-06
chr12	130818721	130818920	200	7.05;5.51	0.91;0.59;1.09	6.28	0.86	NA	NA	Up	2.86	8.4470686191923e-05	0.00660323632746257	130818721	130818920	2.86	8.4470686191923e-05	0.00617401522221992
chr12	130944461	130944740	280	10.57;13.77	2.73;1.17;2.18	12.17	2.03	NA	NA	Up	2.58	1.3960180720343e-06	0.000244951820221896	130944481	130944680	3.37	8.63590301067275e-06	0.00099973477157914
chr12	131237201	131237880	680	42.28;31.66	11.83;7.63;6.54	36.97	8.67	NA	NA	Up	2.09	4.91283037266113e-08	1.67776753815444e-05	131237621	131237820	2.31	5.07100870705573e-08	1.18360294394285e-05
